Series ID,Year,Period,Label,Value,1-Month Net Change,1-Month % Change
CES6056132057,2016,M11,2016 Nov,1669276,13874,0.8
CES6056132057,2016,M12,2016 Dec,1678110,8834,0.5
CES6056132057,2017,M01,2017 Jan,1690069,11959,0.7
CES6056132057,2017,M02,2017 Feb,1689956,-113,0.0
CES6056132057,2017,M03,2017 Mar,1692860,2904,0.2
CES6056132057,2017,M04,2017 Apr,1715056,22196,1.3
CES6056132057,2017,M05,2017 May,1742563,27507,1.6
CES6056132057,2017,M06,2017 Jun,1734021,-8542,-0.5
CES6056132057,2017,M07,2017 Jul,1753063,19042,1.1
CES6056132057,2017,M08,2017 Aug,1764465,11402,0.7
CES6056132057,2017,M09,2017 Sep,1757799,-6666,-0.4
CES6056132057,2017,M10,2017 Oct,1776288,18489,1.1
CES6056132057,2017,M11,2017 Nov,1781161,4873,0.3
CES6056132057,2017,M12,2017 Dec,1775621,-5540,-0.3
CES6056132057,2018,M01,2018 Jan,1754962,-20659,-1.2
CES6056132057,2018,M02,2018 Feb,1827395,72433,4.1
CES6056132057,2018,M03,2018 Mar,1806898,-20497,-1.1
CES6056132057,2018,M04,2018 Apr,1830098,23200,1.3
CES6056132057,2018,M05,2018 May,1817208,-12890,-0.7
CES6056132057,2018,M06,2018 Jun,1833290,16082,0.9
CES6056132057,2018,M07,2018 Jul,1854440,21150,1.2
CES6056132057,2018,M08,2018 Aug,1856078,1638,0.1
CES6056132057,2018,M09,2018 Sep,1858362,2284,0.1
CES6056132057,2018,M10,2018 Oct,1886132,27770,1.5
CES6056132057,2018,M11,2018 Nov,1892230,6098,0.3
CES6056132057,2018,M12,2018 Dec,1916649,24419,1.3
CES6056132057,2019,M01,2019 Jan,1889976,-26673,-1.4
CES6056132057,2019,M02,2019 Feb,1901246,11270,0.6
CES6056132057,2019,M03,2019 Mar,1912874,11628,0.6
CES6056132057,2019,M04,2019 Apr,1934045,21171,1.1
CES6056132057,2019,M05,2019 May,1956812,22767,1.2
CES6056132057,2019,M06,2019 Jun,1974389,17577,0.9
CES6056132057,2019,M07,2019 Jul,1967081,-7308,-0.4
CES6056132057,2019,M08,2019 Aug,1999640,32559,1.7
CES6056132057,2019,M09,2019 Sep,1999872,232,0.0
CES6056132057,2019,M10,2019 Oct,1987243,-12629,-0.6
CES6056132057,2019,M11,2019 Nov,1998256,11013,0.6
CES6056132057,2019,M12,2019 Dec,2014968,16712,0.8
CES6056132057,2020,M01,2020 Jan,1992777,-22191,-1.1
CES6056132057,2020,M02,2020 Feb,2001771,8994,0.5
CES6056132057,2020,M03,2020 Mar,1947485,-54286,-2.7
CES6056132057,2020,M04,2020 Apr,1435821,-511664,-26.3
CES6056132057,2020,M05,2020 May,1532315,96494,6.7
CES6056132057,2020,M06,2020 Jun,1613883,81568,5.3
CES6056132057,2020,M07,2020 Jul,1679048,65165,4.0
CES6056132057,2020,M08,2020 Aug,1755016,75968,4.5
CES6056132057,2020,M09,2020 Sep,1779150,24134,1.4
CES6056132057,2020,M10,2020 Oct,1880355,101205,5.7
CES6056132057,2020,M11,2020 Nov,1938653,58298,3.1
CES6056132057,2020,M12,2020 Dec,2018163,79510,4.1
CES6056132057,2021,M01,2021 Jan,2080714,62551,3.1
CES6056132057,2021,M02,2021 Feb,2087300,6586,0.3
CES6056132057,2021,M03,2021 Mar,2143190,55890,2.7
CES6056132057,2021,M04,2021 Apr,2063863,-79327,-3.7
CES6056132057,2021,M05,2021 May,2106669,42806,2.1
CES6056132057,2021,M06,2021 Jun,2156273,49604,2.4
CES6056132057,2021,M07,2021 Jul,2191464,35191,1.6
CES6056132057,2021,M08,2021 Aug,2231187,39723,1.8
CES6056132057,2021,M09,2021 Sep,2301786,70599,3.2
CES6056132057,2021,M10,2021 Oct,2437916,136130,5.9
CES6056132057,2021,M11,2021 Nov,2500320,62404,2.6
CES6056132057,2021,M12,2021 Dec,2552632,52312,2.1
CES6056132057,2022,M01,2022 Jan,2611305,58673,2.3
CES6056132057,2022,M02,2022 Feb,2674453,63148,2.4
CES6056132057,2022,M03,2022 Mar,2665820,-8633,-0.3
CES6056132057,2022,M04,2022 Apr,2620900,-44920,-1.7
CES6056132057,2022,M05,2022 May,2622298,1398,0.1
CES6056132057,2022,M06,2022 Jun,2679835,57537,2.2
