Series ID,Year,Period,Label,Value,1-Month Net Change,1-Month % Change
CES0500000003,2009,M06,2009 Jun,22.13,0.03,0.1
CES0500000003,2009,M07,2009 Jul,22.18,0.05,0.2
CES0500000003,2009,M08,2009 Aug,22.23,0.05,0.2
CES0500000003,2009,M09,2009 Sep,22.26,0.03,0.1
CES0500000003,2009,M10,2009 Oct,22.30,0.04,0.2
CES0500000003,2009,M11,2009 Nov,22.36,0.06,0.3
CES0500000003,2009,M12,2009 Dec,22.36,0.00,0.0
CES0500000003,2010,M01,2010 Jan,22.41,0.05,0.2
CES0500000003,2010,M02,2010 Feb,22.45,0.04,0.2
CES0500000003,2010,M03,2010 Mar,22.45,0.00,0.0
CES0500000003,2010,M04,2010 Apr,22.49,0.04,0.2
CES0500000003,2010,M05,2010 May,22.53,0.04,0.2
CES0500000003,2010,M06,2010 Jun,22.53,0.00,0.0
CES0500000003,2010,M07,2010 Jul,22.59,0.06,0.3
CES0500000003,2010,M08,2010 Aug,22.62,0.03,0.1
CES0500000003,2010,M09,2010 Sep,22.67,0.05,0.2
CES0500000003,2010,M10,2010 Oct,22.74,0.07,0.3
CES0500000003,2010,M11,2010 Nov,22.73,-0.01,0.0
CES0500000003,2010,M12,2010 Dec,22.76,0.03,0.1
CES0500000003,2011,M01,2011 Jan,22.85,0.09,0.4
CES0500000003,2011,M02,2011 Feb,22.87,0.02,0.1
CES0500000003,2011,M03,2011 Mar,22.87,0.00,0.0
CES0500000003,2011,M04,2011 Apr,22.92,0.05,0.2
CES0500000003,2011,M05,2011 May,22.99,0.07,0.3
CES0500000003,2011,M06,2011 Jun,23.01,0.02,0.1
CES0500000003,2011,M07,2011 Jul,23.10,0.09,0.4
CES0500000003,2011,M08,2011 Aug,23.07,-0.03,-0.1
CES0500000003,2011,M09,2011 Sep,23.11,0.04,0.2
CES0500000003,2011,M10,2011 Oct,23.20,0.09,0.4
CES0500000003,2011,M11,2011 Nov,23.19,-0.01,0.0
CES0500000003,2011,M12,2011 Dec,23.21,0.02,0.1
CES0500000003,2012,M01,2012 Jan,23.24,0.03,0.1
CES0500000003,2012,M02,2012 Feb,23.27,0.03,0.1
CES0500000003,2012,M03,2012 Mar,23.36,0.09,0.4
CES0500000003,2012,M04,2012 Apr,23.39,0.03,0.1
CES0500000003,2012,M05,2012 May,23.39,0.00,0.0
CES0500000003,2012,M06,2012 Jun,23.46,0.07,0.3
CES0500000003,2012,M07,2012 Jul,23.51,0.05,0.2
CES0500000003,2012,M08,2012 Aug,23.49,-0.02,-0.1
CES0500000003,2012,M09,2012 Sep,23.57,0.08,0.3
CES0500000003,2012,M10,2012 Oct,23.56,-0.01,0.0
CES0500000003,2012,M11,2012 Nov,23.63,0.07,0.3
CES0500000003,2012,M12,2012 Dec,23.73,0.10,0.4
CES0500000003,2013,M01,2013 Jan,23.76,0.03,0.1
CES0500000003,2013,M02,2013 Feb,23.77,0.01,0.0
CES0500000003,2013,M03,2013 Mar,23.81,0.04,0.2
CES0500000003,2013,M04,2013 Apr,23.87,0.06,0.3
CES0500000003,2013,M05,2013 May,23.89,0.02,0.1
CES0500000003,2013,M06,2013 Jun,23.97,0.08,0.3
CES0500000003,2013,M07,2013 Jul,23.98,0.01,0.0
CES0500000003,2013,M08,2013 Aug,24.03,0.05,0.2
CES0500000003,2013,M09,2013 Sep,24.06,0.03,0.1
CES0500000003,2013,M10,2013 Oct,24.09,0.03,0.1
CES0500000003,2013,M11,2013 Nov,24.16,0.07,0.3
CES0500000003,2013,M12,2013 Dec,24.17,0.01,0.0
CES0500000003,2014,M01,2014 Jan,24.21,0.04,0.2
CES0500000003,2014,M02,2014 Feb,24.32,0.11,0.5
CES0500000003,2014,M03,2014 Mar,24.31,-0.01,0.0
CES0500000003,2014,M04,2014 Apr,24.34,0.03,0.1
CES0500000003,2014,M05,2014 May,24.40,0.06,0.2
CES0500000003,2014,M06,2014 Jun,24.45,0.05,0.2
CES0500000003,2014,M07,2014 Jul,24.48,0.03,0.1
CES0500000003,2014,M08,2014 Aug,24.56,0.08,0.3
CES0500000003,2014,M09,2014 Sep,24.56,0.00,0.0
CES0500000003,2014,M10,2014 Oct,24.58,0.02,0.1
CES0500000003,2014,M11,2014 Nov,24.65,0.07,0.3
CES0500000003,2014,M12,2014 Dec,24.65,0.00,0.0
CES0500000003,2015,M01,2015 Jan,24.73,0.08,0.3
CES0500000003,2015,M02,2015 Feb,24.78,0.05,0.2
CES0500000003,2015,M03,2015 Mar,24.84,0.06,0.2
CES0500000003,2015,M04,2015 Apr,24.89,0.05,0.2
CES0500000003,2015,M05,2015 May,24.96,0.07,0.3
CES0500000003,2015,M06,2015 Jun,24.98,0.02,0.1
CES0500000003,2015,M07,2015 Jul,25.01,0.03,0.1
CES0500000003,2015,M08,2015 Aug,25.10,0.09,0.4
CES0500000003,2015,M09,2015 Sep,25.11,0.01,0.0
CES0500000003,2015,M10,2015 Oct,25.20,0.09,0.4
CES0500000003,2015,M11,2015 Nov,25.24,0.04,0.2
CES0500000003,2015,M12,2015 Dec,25.27,0.03,0.1
CES0500000003,2016,M01,2016 Jan,25.36,0.09,0.4
CES0500000003,2016,M02,2016 Feb,25.39,0.03,0.1
CES0500000003,2016,M03,2016 Mar,25.45,0.06,0.2
CES0500000003,2016,M04,2016 Apr,25.53,0.08,0.3
CES0500000003,2016,M05,2016 May,25.57,0.04,0.2
CES0500000003,2016,M06,2016 Jun,25.63,0.06,0.2
CES0500000003,2016,M07,2016 Jul,25.69,0.06,0.2
CES0500000003,2016,M08,2016 Aug,25.72,0.03,0.1
CES0500000003,2016,M09,2016 Sep,25.77,0.05,0.2
CES0500000003,2016,M10,2016 Oct,25.88,0.11,0.4
CES0500000003,2016,M11,2016 Nov,25.91,0.03,0.1
CES0500000003,2016,M12,2016 Dec,25.94,0.03,0.1
CES0500000003,2017,M01,2017 Jan,26.03,0.09,0.3
CES0500000003,2017,M02,2017 Feb,26.08,0.05,0.2
CES0500000003,2017,M03,2017 Mar,26.11,0.03,0.1
CES0500000003,2017,M04,2017 Apr,26.17,0.06,0.2
CES0500000003,2017,M05,2017 May,26.21,0.04,0.2
CES0500000003,2017,M06,2017 Jun,26.26,0.05,0.2
CES0500000003,2017,M07,2017 Jul,26.35,0.09,0.3
CES0500000003,2017,M08,2017 Aug,26.37,0.02,0.1
CES0500000003,2017,M09,2017 Sep,26.49,0.12,0.5
CES0500000003,2017,M10,2017 Oct,26.49,0.00,0.0
CES0500000003,2017,M11,2017 Nov,26.54,0.05,0.2
CES0500000003,2017,M12,2017 Dec,26.65,0.11,0.4
CES0500000003,2018,M01,2018 Jan,26.73,0.08,0.3
CES0500000003,2018,M02,2018 Feb,26.75,0.02,0.1
CES0500000003,2018,M03,2018 Mar,26.85,0.10,0.4
CES0500000003,2018,M04,2018 Apr,26.89,0.04,0.1
CES0500000003,2018,M05,2018 May,26.97,0.08,0.3
CES0500000003,2018,M06,2018 Jun,27.03,0.06,0.2
CES0500000003,2018,M07,2018 Jul,27.10,0.07,0.3
CES0500000003,2018,M08,2018 Aug,27.21,0.11,0.4
CES0500000003,2018,M09,2018 Sep,27.31,0.10,0.4
CES0500000003,2018,M10,2018 Oct,27.36,0.05,0.2
CES0500000003,2018,M11,2018 Nov,27.43,0.07,0.3
CES0500000003,2018,M12,2018 Dec,27.56,0.13,0.5
CES0500000003,2019,M01,2019 Jan,27.60,0.04,0.1
CES0500000003,2019,M02,2019 Feb,27.70,0.10,0.4
CES0500000003,2019,M03,2019 Mar,27.80,0.10,0.4
CES0500000003,2019,M04,2019 Apr,27.78,-0.02,-0.1
CES0500000003,2019,M05,2019 May,27.85,0.07,0.3
CES0500000003,2019,M06,2019 Jun,27.94,0.09,0.3
CES0500000003,2019,M07,2019 Jul,28.03,0.09,0.3
CES0500000003,2019,M08,2019 Aug,28.13,0.10,0.4
CES0500000003,2019,M09,2019 Sep,28.15,0.02,0.1
CES0500000003,2019,M10,2019 Oct,28.23,0.08,0.3
CES0500000003,2019,M11,2019 Nov,28.35,0.12,0.4
CES0500000003,2019,M12,2019 Dec,28.37,0.02,0.1
CES0500000003,2020,M01,2020 Jan,28.43,0.06,0.2
CES0500000003,2020,M02,2020 Feb,28.56,0.13,0.5
CES0500000003,2020,M03,2020 Mar,28.79,0.23,0.8
CES0500000003,2020,M04,2020 Apr,30.01,1.22,4.2
CES0500000003,2020,M05,2020 May,29.71,-0.30,-1.0
CES0500000003,2020,M06,2020 Jun,29.36,-0.35,-1.2
CES0500000003,2020,M07,2020 Jul,29.41,0.05,0.2
CES0500000003,2020,M08,2020 Aug,29.48,0.07,0.2
CES0500000003,2020,M09,2020 Sep,29.51,0.03,0.1
CES0500000003,2020,M10,2020 Oct,29.53,0.02,0.1
CES0500000003,2020,M11,2020 Nov,29.65,0.12,0.4
CES0500000003,2020,M12,2020 Dec,29.92,0.27,0.9
CES0500000003,2021,M01,2021 Jan,29.93,0.01,0.0
CES0500000003,2021,M02,2021 Feb,30.04,0.11,0.4
CES0500000003,2021,M03,2021 Mar,30.06,0.02,0.1
CES0500000003,2021,M04,2021 Apr,30.20,0.14,0.5
CES0500000003,2021,M05,2021 May,30.36,0.16,0.5
CES0500000003,2021,M06,2021 Jun,30.52,0.16,0.5
CES0500000003,2021,M07,2021 Jul,30.67,0.15,0.5
CES0500000003,2021,M08,2021 Aug,30.76,0.09,0.3
CES0500000003,2021,M09,2021 Sep,30.92,0.16,0.5
CES0500000003,2021,M10,2021 Oct,31.11,0.19,0.6
CES0500000003,2021,M11,2021 Nov,31.23,0.12,0.4
CES0500000003,2021,M12,2021 Dec,31.38,0.15,0.5
CES0500000003,2022,M01,2022 Jan,31.56,0.18,0.6
CES0500000003,2022,M02,2022 Feb,31.60,0.04,0.1
CES0500000003,2022,M03,2022 Mar,31.75,0.15,0.5
CES0500000003,2022,M04,2022 Apr,31.86,0.11,0.3
CES0500000003,2022,M05,2022 May,31.98,0.12,0.4
CES0500000003,2022,M06,2022 Jun,32.12,0.14,0.4
CES0500000003,2022,M07,2022 Jul,32.27,0.15,0.5
