Series ID,Year,Period,Label,Value,1-Month Net Change,1-Month % Change
LNU04032238,2013,M01,2013 Jan,5.5,1.4,34.1
LNU04032238,2013,M02,2013 Feb,4.5,-1.0,-18.2
LNU04032238,2013,M03,2013 Mar,4.3,-0.2,-4.4
LNU04032238,2013,M04,2013 Apr,5.4,1.1,25.6
LNU04032238,2013,M05,2013 May,4.4,-1.0,-18.5
LNU04032238,2013,M06,2013 Jun,4.7,0.3,6.8
LNU04032238,2013,M07,2013 Jul,4.5,-0.2,-4.3
LNU04032238,2013,M08,2013 Aug,3.8,-0.7,-15.6
LNU04032238,2013,M09,2013 Sep,3.9,0.1,2.6
LNU04032238,2013,M10,2013 Oct,4.6,0.7,17.9
LNU04032238,2013,M11,2013 Nov,4.3,-0.3,-6.5
LNU04032238,2013,M12,2013 Dec,4.2,-0.1,-2.3
LNU04032238,2014,M01,2014 Jan,3.8,-0.4,-9.5
LNU04032238,2014,M02,2014 Feb,4.2,0.4,10.5
LNU04032238,2014,M03,2014 Mar,4.2,0.0,0.0
LNU04032238,2014,M04,2014 Apr,5.0,0.8,19.0
LNU04032238,2014,M05,2014 May,4.8,-0.2,-4.0
LNU04032238,2014,M06,2014 Jun,4.4,-0.4,-8.3
LNU04032238,2014,M07,2014 Jul,3.6,-0.8,-18.2
LNU04032238,2014,M08,2014 Aug,3.5,-0.1,-2.8
LNU04032238,2014,M09,2014 Sep,3.5,0.0,0.0
LNU04032238,2014,M10,2014 Oct,3.6,0.1,2.9
LNU04032238,2014,M11,2014 Nov,3.5,-0.1,-2.8
LNU04032238,2014,M12,2014 Dec,3.4,-0.1,-2.9
LNU04032238,2015,M01,2015 Jan,3.0,-0.4,-11.8
LNU04032238,2015,M02,2015 Feb,3.1,0.1,3.3
LNU04032238,2015,M03,2015 Mar,2.6,-0.5,-16.1
LNU04032238,2015,M04,2015 Apr,2.7,0.1,3.8
LNU04032238,2015,M05,2015 May,2.3,-0.4,-14.8
LNU04032238,2015,M06,2015 Jun,2.5,0.2,8.7
LNU04032238,2015,M07,2015 Jul,2.3,-0.2,-8.0
LNU04032238,2015,M08,2015 Aug,2.5,0.2,8.7
LNU04032238,2015,M09,2015 Sep,2.6,0.1,4.0
LNU04032238,2015,M10,2015 Oct,2.4,-0.2,-7.7
LNU04032238,2015,M11,2015 Nov,2.6,0.2,8.3
LNU04032238,2015,M12,2015 Dec,2.6,0.0,0.0
LNU04032238,2016,M01,2016 Jan,3.1,0.5,19.2
LNU04032238,2016,M02,2016 Feb,3.6,0.5,16.1
LNU04032238,2016,M03,2016 Mar,3.0,-0.6,-16.7
LNU04032238,2016,M04,2016 Apr,2.7,-0.3,-10.0
LNU04032238,2016,M05,2016 May,1.8,-0.9,-33.3
LNU04032238,2016,M06,2016 Jun,2.2,0.4,22.2
LNU04032238,2016,M07,2016 Jul,2.4,0.2,9.1
LNU04032238,2016,M08,2016 Aug,2.8,0.4,16.7
LNU04032238,2016,M09,2016 Sep,3.0,0.2,7.1
LNU04032238,2016,M10,2016 Oct,2.7,-0.3,-10.0
LNU04032238,2016,M11,2016 Nov,2.8,0.1,3.7
LNU04032238,2016,M12,2016 Dec,2.6,-0.2,-7.1
LNU04032238,2017,M01,2017 Jan,3.3,0.7,26.9
LNU04032238,2017,M02,2017 Feb,3.4,0.1,3.0
LNU04032238,2017,M03,2017 Mar,2.3,-1.1,-32.4
LNU04032238,2017,M04,2017 Apr,2.3,0.0,0.0
LNU04032238,2017,M05,2017 May,2.3,0.0,0.0
LNU04032238,2017,M06,2017 Jun,2.5,0.2,8.7
LNU04032238,2017,M07,2017 Jul,2.3,-0.2,-8.0
LNU04032238,2017,M08,2017 Aug,2.5,0.2,8.7
LNU04032238,2017,M09,2017 Sep,2.5,0.0,0.0
LNU04032238,2017,M10,2017 Oct,2.2,-0.3,-12.0
LNU04032238,2017,M11,2017 Nov,2.1,-0.1,-4.5
LNU04032238,2017,M12,2017 Dec,1.5,-0.6,-28.6
LNU04032238,2018,M01,2018 Jan,2.2,0.7,46.7
LNU04032238,2018,M02,2018 Feb,2.2,0.0,0.0
LNU04032238,2018,M03,2018 Mar,1.8,-0.4,-18.2
LNU04032238,2018,M04,2018 Apr,1.6,-0.2,-11.1
LNU04032238,2018,M05,2018 May,1.7,0.1,6.3
LNU04032238,2018,M06,2018 Jun,2.1,0.4,23.5
LNU04032238,2018,M07,2018 Jul,2.3,0.2,9.5
LNU04032238,2018,M08,2018 Aug,2.7,0.4,17.4
LNU04032238,2018,M09,2018 Sep,2.7,0.0,0.0
LNU04032238,2018,M10,2018 Oct,2.0,-0.7,-25.9
LNU04032238,2018,M11,2018 Nov,2.1,0.1,5.0
LNU04032238,2018,M12,2018 Dec,2.4,0.3,14.3
LNU04032238,2019,M01,2019 Jan,2.4,0.0,0.0
LNU04032238,2019,M02,2019 Feb,2.6,0.2,8.3
LNU04032238,2019,M03,2019 Mar,2.8,0.2,7.7
LNU04032238,2019,M04,2019 Apr,2.1,-0.7,-25.0
LNU04032238,2019,M05,2019 May,1.7,-0.4,-19.0
LNU04032238,2019,M06,2019 Jun,2.0,0.3,17.6
LNU04032238,2019,M07,2019 Jul,1.7,-0.3,-15.0
LNU04032238,2019,M08,2019 Aug,2.1,0.4,23.5
LNU04032238,2019,M09,2019 Sep,1.9,-0.2,-9.5
LNU04032238,2019,M10,2019 Oct,2.0,0.1,5.3
LNU04032238,2019,M11,2019 Nov,2.1,0.1,5.0
LNU04032238,2019,M12,2019 Dec,2.3,0.2,9.5
LNU04032238,2020,M01,2020 Jan,2.5,0.2,8.7
LNU04032238,2020,M02,2020 Feb,1.7,-0.8,-32.0
LNU04032238,2020,M03,2020 Mar,2.2,0.5,29.4
LNU04032238,2020,M04,2020 Apr,5.4,3.2,145.5
LNU04032238,2020,M05,2020 May,5.7,0.3,5.6
LNU04032238,2020,M06,2020 Jun,5.1,-0.6,-10.5
LNU04032238,2020,M07,2020 Jul,4.7,-0.4,-7.8
LNU04032238,2020,M08,2020 Aug,4.2,-0.5,-10.6
LNU04032238,2020,M09,2020 Sep,4.4,0.2,4.8
LNU04032238,2020,M10,2020 Oct,3.8,-0.6,-13.6
LNU04032238,2020,M11,2020 Nov,3.5,-0.3,-7.9
LNU04032238,2020,M12,2020 Dec,3.1,-0.4,-11.4
LNU04032238,2021,M01,2021 Jan,3.4,0.3,9.7
LNU04032238,2021,M02,2021 Feb,3.7,0.3,8.8
LNU04032238,2021,M03,2021 Mar,3.4,-0.3,-8.1
LNU04032238,2021,M04,2021 Apr,2.7,-0.7,-20.6
LNU04032238,2021,M05,2021 May,3.0,0.3,11.1
LNU04032238,2021,M06,2021 Jun,3.4,0.4,13.3
LNU04032238,2021,M07,2021 Jul,3.0,-0.4,-11.8
LNU04032238,2021,M08,2021 Aug,3.2,0.2,6.7
LNU04032238,2021,M09,2021 Sep,2.5,-0.7,-21.9
LNU04032238,2021,M10,2021 Oct,1.9,-0.6,-24.0
LNU04032238,2021,M11,2021 Nov,2.0,0.1,5.3
LNU04032238,2021,M12,2021 Dec,2.4,0.4,20.0
LNU04032238,2022,M01,2022 Jan,1.9,-0.5,-20.8
LNU04032238,2022,M02,2022 Feb,2.4,0.5,26.3
LNU04032238,2022,M03,2022 Mar,2.0,-0.4,-16.7
LNU04032238,2022,M04,2022 Apr,1.9,-0.1,-5.0
LNU04032238,2022,M05,2022 May,1.9,0.0,0.0
LNU04032238,2022,M06,2022 Jun,2.1,0.2,10.5
LNU04032238,2022,M07,2022 Jul,1.6,-0.5,-23.8
